title,artist,album,isrc,platform,trackId,duration,addedDate,addedBy,url
"Sibelius: Symphony No. 7 in C Major, Op. 105: III. Allegro molto moderato -","Oslo Philharmonic Orchestra, Klaus Mäkelä",Sibelius: Symphonies 1-7; Tapiola; 3 Late Fragments,GBBBC2100820,tidal,221536065,283s,,,http://www.tidal.com/track/221536065
"Sibelius: Symphony No. 7 in C Major, Op. 105: IV. Vivace - Presto - Adagio","Oslo Philharmonic Orchestra, Klaus Mäkelä",Sibelius: Symphonies 1-7; Tapiola; 3 Late Fragments,GBBBC2100821,tidal,221536066,318s,,,http://www.tidal.com/track/221536066
"Sibelius: Tapiola, Op. 112","Oslo Philharmonic Orchestra, Klaus Mäkelä",Sibelius: Symphonies 1-7; Tapiola; 3 Late Fragments,GBBBC2100822,tidal,221536067,1163s,,,http://www.tidal.com/track/221536067
Sibelius: 3 Late Fragments: I. HUL 1325 (Compl. Virtanen),"Oslo Philharmonic Orchestra, Klaus Mäkelä",Sibelius: Symphonies 1-7; Tapiola; 3 Late Fragments,GBBBC2100823,tidal,221536068,101s,,,http://www.tidal.com/track/221536068
Sibelius: 3 Late Fragments: II. HUL 1326/9 (Compl. Virtanen),"Oslo Philharmonic Orchestra, Klaus Mäkelä",Sibelius: Symphonies 1-7; Tapiola; 3 Late Fragments,GBBBC2100824,tidal,221536069,17s,,,http://www.tidal.com/track/221536069
"Sibelius: 3 Late Fragments: III. Allegro moderato, HUL 1327/2 (Compl. Virtanen)","Oslo Philharmonic Orchestra, Klaus Mäkelä",Sibelius: Symphonies 1-7; Tapiola; 3 Late Fragments,GBBBC2100825,tidal,221536070,103s,,,http://www.tidal.com/track/221536070
"Symphony No. 8 in B Minor, D. 759 'Unfinished': I. Allegro moderato",Jordi Savall,Schubert: Symphonies Nos. 8 & 9,CH4212200050,tidal,250180588,882s,,,http://www.tidal.com/track/250180588
"Symphony No. 8 in B Minor, D. 759 'Unfinished': II. Andante con moto",Jordi Savall,Schubert: Symphonies Nos. 8 & 9,CH4212200051,tidal,250180589,597s,,,http://www.tidal.com/track/250180589
Symphony No. 9 in C Major D. 944 'The Great': I. Andante · Allegro ma non troppo - Più mosso,Jordi Savall,Schubert: Symphonies Nos. 8 & 9,CH4212200052,tidal,250180590,927s,,,http://www.tidal.com/track/250180590
Symphony No. 9 in C Major D. 944 'The Great': II. Andante con moto,Jordi Savall,Schubert: Symphonies Nos. 8 & 9,CH4212200053,tidal,250180591,835s,,,http://www.tidal.com/track/250180591
Symphony No. 9 in C Major D. 944 'The Great': III. Allegro vivace - Trio - Scherzo da capo,Jordi Savall,Schubert: Symphonies Nos. 8 & 9,CH4212200054,tidal,250180592,987s,,,http://www.tidal.com/track/250180592
Symphony No. 9 in C Major D. 944 'The Great': IV. Allegro vivace,Jordi Savall,Schubert: Symphonies Nos. 8 & 9,CH4212200055,tidal,250180593,928s,,,http://www.tidal.com/track/250180593
"Violin Concerto No. 2, H. 293: I. Andante - Poco allegro","Frank Peter Zimmermann, Bamberg Symphony Orchestra, Jakub Hrůša",Martinů: Violin Concertos Nos. 1 & 2 - Bartók: Sonata for Solo Violin,SEAEA2057010,tidal,341658733,705s,,,http://www.tidal.com/track/341658733
"Violin Concerto No. 2, H. 293: II. Andante moderato","Frank Peter Zimmermann, Bamberg Symphony Orchestra, Jakub Hrůša",Martinů: Violin Concertos Nos. 1 & 2 - Bartók: Sonata for Solo Violin,SEAEA2057020,tidal,341658734,429s,,,http://www.tidal.com/track/341658734
"Violin Concerto No. 2, H. 293: III. Poco allegro","Frank Peter Zimmermann, Bamberg Symphony Orchestra, Jakub Hrůša",Martinů: Violin Concertos Nos. 1 & 2 - Bartók: Sonata for Solo Violin,SEAEA2057030,tidal,341658735,486s,,,http://www.tidal.com/track/341658735
"Violin Concerto No. 1, H. 226: I. Allegro moderato","Frank Peter Zimmermann, Bamberg Symphony Orchestra, Jakub Hrůša",Martinů: Violin Concertos Nos. 1 & 2 - Bartók: Sonata for Solo Violin,SEAEA2057040,tidal,341658736,583s,,,http://www.tidal.com/track/341658736
"Violin Concerto No. 1, H. 226: II. Andante","Frank Peter Zimmermann, Bamberg Symphony Orchestra, Jakub Hrůša",Martinů: Violin Concertos Nos. 1 & 2 - Bartók: Sonata for Solo Violin,SEAEA2057050,tidal,341658737,322s,,,http://www.tidal.com/track/341658737
"Violin Concerto No. 1, H. 226: III. Allegretto","Frank Peter Zimmermann, Bamberg Symphony Orchestra, Jakub Hrůša",Martinů: Violin Concertos Nos. 1 & 2 - Bartók: Sonata for Solo Violin,SEAEA2057060,tidal,341658738,473s,,,http://www.tidal.com/track/341658738
"Rachmaninoff: Symphony No. 1 in D Minor, Op. 13: I. Grave - Allegro ma non troppo","The Philadelphia Orchestra, Yannick Nézet-Séguin",Rachmaninoff: Symphony 1 + Symphonic Dances,DEN961904571,tidal,170507523,815s,,,http://www.tidal.com/track/170507523
"Rachmaninoff: Symphony No. 1 in D Minor, Op. 13: II. Allegro animato","The Philadelphia Orchestra, Yannick Nézet-Séguin",Rachmaninoff: Symphony 1 + Symphonic Dances,DEN961904572,tidal,170507524,511s,,,http://www.tidal.com/track/170507524
"Rachmaninoff: Symphony No. 1 in D Minor, Op. 13: III. Larghetto","The Philadelphia Orchestra, Yannick Nézet-Séguin",Rachmaninoff: Symphony 1 + Symphonic Dances,DEN961904573,tidal,170507525,610s,,,http://www.tidal.com/track/170507525
"Rachmaninoff: Symphony No. 1 in D Minor, Op. 13: IV. Allegro con fuoco","The Philadelphia Orchestra, Yannick Nézet-Séguin",Rachmaninoff: Symphony 1 + Symphonic Dances,DEN961904574,tidal,170507526,779s,,,http://www.tidal.com/track/170507526
"Rachmaninoff: Symphonic Dances, Op. 45: I. Non allegro","The Philadelphia Orchestra, Yannick Nézet-Séguin",Rachmaninoff: Symphony 1 + Symphonic Dances,DEN961803711,tidal,170507527,708s,,,http://www.tidal.com/track/170507527
"Rachmaninoff: Symphonic Dances, Op. 45: II. Andante con moto. Tempo di valse","The Philadelphia Orchestra, Yannick Nézet-Séguin",Rachmaninoff: Symphony 1 + Symphonic Dances,DEN961803712,tidal,170507528,596s,,,http://www.tidal.com/track/170507528
"Rachmaninoff: Symphonic Dances, Op. 45: III. Lento assai - Allegro vivace","The Philadelphia Orchestra, Yannick Nézet-Séguin",Rachmaninoff: Symphony 1 + Symphonic Dances,DEN961803713,tidal,170507529,833s,,,http://www.tidal.com/track/170507529
Geysir,Mark Simpson,"Mark Simpson: Geysir - Mozart: Serenade No. 10 in B-Flat Major, K. 361 ""Gran partita""",GBYDS2000298,tidal,160324010,475s,,,http://www.tidal.com/track/160324010
"Serenade No. 10 in B-Flat Major, K. 361 ""Gran partita"": I. Largo - Molto allegro",Mark Simpson,"Mark Simpson: Geysir - Mozart: Serenade No. 10 in B-Flat Major, K. 361 ""Gran partita""",GBYDS2000299,tidal,160324011,564s,,,http://www.tidal.com/track/160324011
"Serenade No. 10 in B-Flat Major, K. 361 ""Gran partita"": II. Menuetto",Mark Simpson,"Mark Simpson: Geysir - Mozart: Serenade No. 10 in B-Flat Major, K. 361 ""Gran partita""",GBYDS2000300,tidal,160324012,506s,,,http://www.tidal.com/track/160324012
"Serenade No. 10 in B-Flat Major, K. 361 ""Gran partita"": III. Adagio",Mark Simpson,"Mark Simpson: Geysir - Mozart: Serenade No. 10 in B-Flat Major, K. 361 ""Gran partita""",GBYDS2000301,tidal,160324013,307s,,,http://www.tidal.com/track/160324013
"Serenade No. 10 in B-Flat Major, K. 361 ""Gran partita"": IV. Menuetto. Allegretto",Mark Simpson,"Mark Simpson: Geysir - Mozart: Serenade No. 10 in B-Flat Major, K. 361 ""Gran partita""",GBYDS2000302,tidal,160324014,289s,,,http://www.tidal.com/track/160324014
"Serenade No. 10 in B-Flat Major, K. 361 ""Gran partita"": V. Romance. Adagio",Mark Simpson,"Mark Simpson: Geysir - Mozart: Serenade No. 10 in B-Flat Major, K. 361 ""Gran partita""",GBYDS2000303,tidal,160324015,502s,,,http://www.tidal.com/track/160324015
"Serenade No. 10 in B-Flat Major, K. 361 ""Gran partita"": VI. Tema con variazioni",Mark Simpson,"Mark Simpson: Geysir - Mozart: Serenade No. 10 in B-Flat Major, K. 361 ""Gran partita""",GBYDS2000304,tidal,160324016,606s,,,http://www.tidal.com/track/160324016
"Serenade No. 10 in B-Flat Major, K. 361 ""Gran partita"": VII. Finale. Molto allegro",Mark Simpson,"Mark Simpson: Geysir - Mozart: Serenade No. 10 in B-Flat Major, K. 361 ""Gran partita""",GBYDS2000305,tidal,160324017,204s,,,http://www.tidal.com/track/160324017
"Shostakovich: Symphony No. 1 in F Minor, Op. 10: I. Allegretto - Allegro non troppo","Boston Symphony Orchestra, Andris Nelsons","Shostakovich: Symphonies Nos. 1, 14 & 15; Chamber Symphony in C Minor",DEN961803721,tidal,188218278,568s,,,http://www.tidal.com/track/188218278
"Shostakovich: Symphony No. 1 in F Minor, Op. 10: II. Allegro","Boston Symphony Orchestra, Andris Nelsons","Shostakovich: Symphonies Nos. 1, 14 & 15; Chamber Symphony in C Minor",DEN961803722,tidal,188218279,291s,,,http://www.tidal.com/track/188218279
"Shostakovich: Symphony No. 1 in F Minor, Op. 10: III. Lento","Boston Symphony Orchestra, Andris Nelsons","Shostakovich: Symphonies Nos. 1, 14 & 15; Chamber Symphony in C Minor",DEN961803723,tidal,188218281,586s,,,http://www.tidal.com/track/188218281
"Shostakovich: Symphony No. 1 in F Minor, Op. 10: IV. Lento - Allegro molto","Boston Symphony Orchestra, Andris Nelsons","Shostakovich: Symphonies Nos. 1, 14 & 15; Chamber Symphony in C Minor",DEN961803724,tidal,188218282,667s,,,http://www.tidal.com/track/188218282
"Shostakovich: Chamber Symphony in C Minor, Op. 110a (Orch. Barshai): I. Largo - attacca","Boston Symphony Orchestra, Andris Nelsons","Shostakovich: Symphonies Nos. 1, 14 & 15; Chamber Symphony in C Minor",DEN962001771,tidal,188218300,337s,,,http://www.tidal.com/track/188218300
"Shostakovich: Chamber Symphony in C Minor, Op. 110a (Orch. Barshai): II. Allegro molto - attacca","Boston Symphony Orchestra, Andris Nelsons","Shostakovich: Symphonies Nos. 1, 14 & 15; Chamber Symphony in C Minor",DEN962001772,tidal,188218301,178s,,,http://www.tidal.com/track/188218301
"Shostakovich: Chamber Symphony in C Minor, Op. 110a (Orch. Barshai): III. Allegretto - attacca","Boston Symphony Orchestra, Andris Nelsons","Shostakovich: Symphonies Nos. 1, 14 & 15; Chamber Symphony in C Minor",DEN962001773,tidal,188218302,274s,,,http://www.tidal.com/track/188218302
"Shostakovich: Chamber Symphony in C Minor, Op. 110a (Orch. Barshai): IV. Largo - attacca","Boston Symphony Orchestra, Andris Nelsons","Shostakovich: Symphonies Nos. 1, 14 & 15; Chamber Symphony in C Minor",DEN962001774,tidal,188218303,401s,,,http://www.tidal.com/track/188218303
"Shostakovich: Chamber Symphony in C Minor, Op. 110a: V. Largo (Orch. Barshai)","Boston Symphony Orchestra, Andris Nelsons","Shostakovich: Symphonies Nos. 1, 14 & 15; Chamber Symphony in C Minor",DEN962001775,tidal,188218304,302s,,,http://www.tidal.com/track/188218304
"Shostakovich: Symphony No. 9 in E-Flat Major , Op. 70: I. Allegro (Live)","Boston Symphony Orchestra, Andris Nelsons","Shostakovich Under Stalin's Shadow - Symphonies Nos. 5, 8 & 9; Suite From ""Hamlet"" (Live)",DEN961501771,tidal,77611685,323s,,,http://www.tidal.com/track/77611685
"Shostakovich: Symphony No. 9 in E-Flat Major , Op. 70: II. Moderato (Live)","Boston Symphony Orchestra, Andris Nelsons","Shostakovich Under Stalin's Shadow - Symphonies Nos. 5, 8 & 9; Suite From ""Hamlet"" (Live)",DEN961501772,tidal,77611686,488s,,,http://www.tidal.com/track/77611686
"Shostakovich: Symphony No. 9 in E-Flat Major , Op. 70: III. Presto - (Live)","Boston Symphony Orchestra, Andris Nelsons","Shostakovich Under Stalin's Shadow - Symphonies Nos. 5, 8 & 9; Suite From ""Hamlet"" (Live)",DEN961501773,tidal,77611687,173s,,,http://www.tidal.com/track/77611687
"Shostakovich: Symphony No. 9 in E-Flat Major , Op. 70: IV. Largo - (Live)","Boston Symphony Orchestra, Andris Nelsons","Shostakovich Under Stalin's Shadow - Symphonies Nos. 5, 8 & 9; Suite From ""Hamlet"" (Live)",DEN961501774,tidal,77611688,214s,,,http://www.tidal.com/track/77611688
"Shostakovich: Symphony No. 9 in E-Flat Major , Op. 70: V. Allegretto (Live)","Boston Symphony Orchestra, Andris Nelsons","Shostakovich Under Stalin's Shadow - Symphonies Nos. 5, 8 & 9; Suite From ""Hamlet"" (Live)",DEN961501775,tidal,77611689,403s,,,http://www.tidal.com/track/77611689
"Shostakovich: Hamlet, Suite to Incidental Music, Op. 32a: II. Funeral March (Live)","Boston Symphony Orchestra, Andris Nelsons","Shostakovich Under Stalin's Shadow - Symphonies Nos. 5, 8 & 9; Suite From ""Hamlet"" (Live)",DEN961600002,tidal,77611695,92s,,,http://www.tidal.com/track/77611695
"Shostakovich: Hamlet, Suite to Incidental Music, Op. 32a: III. Flourish and Dance Music (Live)","Boston Symphony Orchestra, Andris Nelsons","Shostakovich Under Stalin's Shadow - Symphonies Nos. 5, 8 & 9; Suite From ""Hamlet"" (Live)",DEN961600003,tidal,77611696,142s,,,http://www.tidal.com/track/77611696
"Shostakovich: Hamlet, Suite to Incidental Music, Op. 32a: IV. The Hunt (Live)","Boston Symphony Orchestra, Andris Nelsons","Shostakovich Under Stalin's Shadow - Symphonies Nos. 5, 8 & 9; Suite From ""Hamlet"" (Live)",DEN961600004,tidal,77611697,118s,,,http://www.tidal.com/track/77611697
"Shostakovich: Hamlet, Suite to Incidental Music, Op. 32a: IX. Ophelia's Song (Live)","Boston Symphony Orchestra, Andris Nelsons","Shostakovich Under Stalin's Shadow - Symphonies Nos. 5, 8 & 9; Suite From ""Hamlet"" (Live)",DEN961600005,tidal,77611698,91s,,,http://www.tidal.com/track/77611698
"Shostakovich: Hamlet, Suite to Incidental Music, Op. 32a: X. Cradle Song (Live)","Boston Symphony Orchestra, Andris Nelsons","Shostakovich Under Stalin's Shadow - Symphonies Nos. 5, 8 & 9; Suite From ""Hamlet"" (Live)",DEN961600006,tidal,77611699,84s,,,http://www.tidal.com/track/77611699
"Shostakovich: Hamlet, Suite to Incidental Music, Op. 32a: XI. Requiem (Live)","Boston Symphony Orchestra, Andris Nelsons","Shostakovich Under Stalin's Shadow - Symphonies Nos. 5, 8 & 9; Suite From ""Hamlet"" (Live)",DEN961600007,tidal,77611700,160s,,,http://www.tidal.com/track/77611700
"Shostakovich: Symphony No. 8 in C Minor, Op. 65: I. Adagio (Live)","Boston Symphony Orchestra, Andris Nelsons","Shostakovich Under Stalin's Shadow - Symphonies Nos. 5, 8 & 9; Suite From ""Hamlet"" (Live)",DEN961600011,tidal,77611701,1604s,,,http://www.tidal.com/track/77611701
"Shostakovich: Symphony No. 8 in C Minor, Op. 65: II. Allegretto (Live)","Boston Symphony Orchestra, Andris Nelsons","Shostakovich Under Stalin's Shadow - Symphonies Nos. 5, 8 & 9; Suite From ""Hamlet"" (Live)",DEN961600012,tidal,77611702,392s,,,http://www.tidal.com/track/77611702
"Shostakovich: Symphony No. 8 in C Minor, Op. 65: III. Allegro non troppo (Live)","Boston Symphony Orchestra, Andris Nelsons","Shostakovich Under Stalin's Shadow - Symphonies Nos. 5, 8 & 9; Suite From ""Hamlet"" (Live)",DEN961600013,tidal,77611703,398s,,,http://www.tidal.com/track/77611703
"Shostakovich: Symphony No. 8 in C Minor, Op. 65: IV. Largo (Live)","Boston Symphony Orchestra, Andris Nelsons","Shostakovich Under Stalin's Shadow - Symphonies Nos. 5, 8 & 9; Suite From ""Hamlet"" (Live)",DEN961600014,tidal,77611704,634s,,,http://www.tidal.com/track/77611704
"Shostakovich: Symphony No. 8 in C Minor, Op. 65: V. Allegretto (Live)","Boston Symphony Orchestra, Andris Nelsons","Shostakovich Under Stalin's Shadow - Symphonies Nos. 5, 8 & 9; Suite From ""Hamlet"" (Live)",DEN961600015,tidal,77611705,972s,,,http://www.tidal.com/track/77611705
"Shostakovich: Lady Macbeth of Mtsensk District, Op. 29: Passacaglia (Live)","Andris Nelsons, Boston Symphony Orchestra",Shostakovich Under Stalin's Shadow - Symphony No. 10 (Live),DEN961500350,tidal,59709612,491s,,,http://www.tidal.com/track/59709612
"Shostakovich: Symphony No. 10 in E Minor, Op. 93: I. Moderato (Live)","Boston Symphony Orchestra, Andris Nelsons",Shostakovich Under Stalin's Shadow - Symphony No. 10 (Live),DEN961500361,tidal,59709613,1539s,,,http://www.tidal.com/track/59709613
"Shostakovich: Symphony No. 10 in E Minor, Op. 93: II. Allegro (Live)","Boston Symphony Orchestra, Andris Nelsons",Shostakovich Under Stalin's Shadow - Symphony No. 10 (Live),DEN961500362,tidal,59709614,262s,,,http://www.tidal.com/track/59709614
"Shostakovich: Symphony No. 10 in E Minor, Op. 93: III. Allegretto (Live)","Boston Symphony Orchestra, Andris Nelsons",Shostakovich Under Stalin's Shadow - Symphony No. 10 (Live),DEN961500363,tidal,59709615,764s,,,http://www.tidal.com/track/59709615
"Shostakovich: Symphony No. 10 in E Minor, Op. 93: IV. Andante - Allegro (Live)","Boston Symphony Orchestra, Andris Nelsons",Shostakovich Under Stalin's Shadow - Symphony No. 10 (Live),DEN961500364,tidal,59709616,834s,,,http://www.tidal.com/track/59709616
"Shostakovich: Symphony No. 2 in B Major, Op. 14 ""To October"": Ia. Largo","Boston Symphony Orchestra, Andris Nelsons","Shostakovich: Symphonies Nos. 2, 3, 12 & 13",DEN962302051,tidal,321521914,727s,,,http://www.tidal.com/track/321521914
"Shostakovich: Symphony No. 2 in B Major, Op. 14 ""To October"": Ib. Chorus: ""My schli, my prossili raboty i chleba”","Tanglewood Festival Chorus, Boston Symphony Orchestra, Andris Nelsons","Shostakovich: Symphonies Nos. 2, 3, 12 & 13",DEN962302052,tidal,321521915,438s,,,http://www.tidal.com/track/321521915
"Shostakovich: Symphony No. 3 in E-Flat Major, Op. 20 ""1st of May"": Ia. Allegretto - Allegro","Boston Symphony Orchestra, Andris Nelsons","Shostakovich: Symphonies Nos. 2, 3, 12 & 13",DEN962302061,tidal,321521916,649s,,,http://www.tidal.com/track/321521916
"Shostakovich: Symphony No. 3 in E-Flat Major, Op. 20 ""1st of May"": Ib. Andante","Boston Symphony Orchestra, Andris Nelsons","Shostakovich: Symphonies Nos. 2, 3, 12 & 13",DEN962302062,tidal,321521917,367s,,,http://www.tidal.com/track/321521917
"Shostakovich: Symphony No. 3 in E-Flat Major, Op. 20 ""1st of May"": Ic. Allegro – Largo","Boston Symphony Orchestra, Andris Nelsons","Shostakovich: Symphonies Nos. 2, 3, 12 & 13",DEN962302063,tidal,321521918,744s,,,http://www.tidal.com/track/321521918
"Shostakovich: Symphony No. 3 in E-Flat Major, Op. 20 ""1st of May"": Id. Moderato ""The First of May""","Tanglewood Festival Chorus, Boston Symphony Orchestra, Andris Nelsons","Shostakovich: Symphonies Nos. 2, 3, 12 & 13",DEN962302064,tidal,321521919,346s,,,http://www.tidal.com/track/321521919
"Shostakovich: Symphony No. 13 in B-Flat Minor, Op. 113 ""Babi Yar"": I. Babi Yar. Adagio","Matthias Goerne, Tanglewood Festival Chorus, New England Conservatory Symphonic Choir, Boston Symphony Orchestra, Andris Nelsons","Shostakovich: Symphonies Nos. 2, 3, 12 & 13",DEN962302081,tidal,321521924,988s,,,http://www.tidal.com/track/321521924
"Shostakovich: Symphony No. 13 in B-Flat Minor, Op. 113 ""Babi Yar"": II. Humour. Allegretto","Matthias Goerne, Tanglewood Festival Chorus, New England Conservatory Symphonic Choir, Boston Symphony Orchestra, Andris Nelsons","Shostakovich: Symphonies Nos. 2, 3, 12 & 13",DEN962302082,tidal,321521925,528s,,,http://www.tidal.com/track/321521925
"Shostakovich: Symphony No. 13 in B-Flat Minor, Op. 113 ""Babi Yar"": III. In the Store. Adagio","Matthias Goerne, Tanglewood Festival Chorus, New England Conservatory Symphonic Choir, Boston Symphony Orchestra, Andris Nelsons","Shostakovich: Symphonies Nos. 2, 3, 12 & 13",DEN962302083,tidal,321521926,842s,,,http://www.tidal.com/track/321521926
"Shostakovich: Symphony No. 13 in B-Flat Minor, Op. 113 ""Babi Yar"": IV. Fears. Largo","Matthias Goerne, Tanglewood Festival Chorus, New England Conservatory Symphonic Choir, Boston Symphony Orchestra, Andris Nelsons","Shostakovich: Symphonies Nos. 2, 3, 12 & 13",DEN962302084,tidal,321521927,861s,,,http://www.tidal.com/track/321521927
